MatchId,market_normalised,Player,Option,legs,first_price,last_price,fixture,kickoff,turnover_within,currencies,currency,distinct_uids,turnover_is_mixed_currency,implied_prob_move,direction,is_sharp_move
36966466,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Julián Quiñones,6,16.0,18.0,Mexico - South Korea,2026-06-19 01:00:38,,2,,5,True,-0.11111111111111116,drifter,False
36966611,Home-side combo (bet builder),Noruega,Norway win y Haaland 2 or more shots on target,14,3.04,3.42,Norway - Senegal,2026-06-23 00:00:05,,2,,10,True,-0.11111111111111123,drifter,False
36966480,Home-side combo (bet builder),Estados Unidos,"Usa win, Over 8.5 corners y Balogun to score",7,4.53,5.1,Usa - Australia,2026-06-19 19:00:27,4.79,1,EUR,4,False,-0.11176470588235278,drifter,False
33890309,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Balogun,13,1.98,2.23,Usa - Paraguay,2026-06-13 01:02:10,120.62,1,EUR,12,False,-0.11210762331838567,drifter,False
36966528,1st half: Team corners,1º tiempo: Corners equipo,Tunisia 2 or more,5,2.21,2.49,Tunisia - Japan,2026-06-21 04:00:01,,2,,4,True,-0.11244979919678728,drifter,False
37275587,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Almeria 3 or more,7,1.42,1.6,Malaga - Almeria,2026-06-14 19:02:16,,2,,7,True,-0.11250000000000007,drifter,False
33890313,Shots on target (Star Substitute),Remates a puerta Ferran (Suplente Estrella),2 or more,13,1.57,1.77,Spain - Cape Verde,2026-06-15 16:01:07,246.2,1,EUR,11,False,-0.11299435028248582,drifter,False
33890309,Home-side combo (bet builder),Estados Unidos,Usa win y Over 2.5 goals,5,3.68,4.15,Usa - Paraguay,2026-06-13 01:02:10,3.75,1,EUR,5,False,-0.11325301204819282,drifter,False
36966640,Home-side combo (bet builder),Portugal,"Portugal win, Over 8.5 corners y Bruno Fernandes to score 2 or more goals",5,15.0,16.92,Portugal - Uzbekistan,2026-06-23 17:00:06,27.529999999999998,1,EUR,4,False,-0.1134751773049646,drifter,False
36966480,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Mohamed Toure,9,9.75,11.0,Usa - Australia,2026-06-19 19:00:27,1.9100000000000001,1,EUR,3,False,-0.11363636363636358,drifter,False
36966593,1st half: Team corners,1º tiempo: Corners equipo,Iran 3 or more,10,5.85,6.6,Belgium - Iran,2026-06-21 19:00:03,381.03,1,EUR,7,False,-0.11363636363636363,drifter,False
36966611,Match penalty scored,Gol de penalti durante el partido,Yes,10,3.35,3.78,Norway - Senegal,2026-06-23 00:00:05,,2,,9,True,-0.11375661375661354,drifter,False
33890309,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Paraguay 2 or more,21,1.32,1.49,Usa - Paraguay,2026-06-13 01:02:10,,2,,21,True,-0.11409395973154357,drifter,False
33890416,goal scorer (Star Substitute),Jugador en meter el 1º gol (Suplente Estrella),Ousmane Dembele,5,5.8,6.55,France - Senegal,2026-06-16 19:02:47,21.83,1,EUR,5,False,-0.11450381679389317,drifter,False
36966593,Home-side combo (bet builder),Bélgica,"Belgium win, Over 2.5 goals y Over 8.5 corners",19,3.47,3.92,Belgium - Iran,2026-06-21 19:00:03,133.45,1,EUR,16,False,-0.11479591836734693,drifter,False
33890313,Home-side combo (bet builder),España,"Spain win, Over 8.5 corners y Oyarzabal to score a Hat trick (three or more goals)",5,12.0,13.56,Spain - Cape Verde,2026-06-15 16:01:07,27.8,1,EUR,5,False,-0.11504424778761058,drifter,False
33890416,Team Shots,Remates equipo,Senegal 9 or more,5,1.53,1.73,France - Senegal,2026-06-16 19:02:47,368.33,1,EUR,5,False,-0.11560693641618491,drifter,False
37275587,Match corners,Corners durante el partido,10 or more,12,1.6,1.81,Malaga - Almeria,2026-06-14 19:02:16,63.22,1,EUR,9,False,-0.11602209944751377,drifter,False
33890305,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Ivory Coast 2 or more,23,1.37,1.55,Ivory Coast - Ecuador,2026-06-14 23:03:23,,2,,17,True,-0.11612903225806454,drifter,False
36024518,1st half: Team corners,1º tiempo: Corners equipo,Iraq 2 or more,17,3.12,3.53,Iraq - Norway,2026-06-16 22:00:57,,2,,9,True,-0.1161473087818696,drifter,False
33890306,Match,Partido,Over 2.5 goals y Over 7.5 corners,12,1.29,1.46,Germany - Curaçao,2026-06-14 17:01:45,,2,,12,True,-0.11643835616438354,drifter,False
33890416,Match shots,Remates durante el partido,27 or more,5,1.74,1.97,France - Senegal,2026-06-16 19:02:47,,2,,5,True,-0.116751269035533,drifter,False
33890313,Match corners,Corners durante el partido,10 or more,33,1.51,1.71,Spain - Cape Verde,2026-06-15 16:01:07,,2,,31,True,-0.1169590643274855,drifter,False
37233846,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Cristiano Ronaldo,18,3.02,3.42,Portugal - Nigeria,2026-06-10 19:49:08,,2,,16,True,-0.1169590643274855,drifter,False
33890313,Shots on target (Star Substitute),Remates a puerta Ferran (Suplente Estrella),3 or more,8,2.7,3.06,Spain - Cape Verde,2026-06-15 16:01:07,65.3,1,EUR,8,False,-0.11764705882352935,drifter,False
36971426,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Arda Güler,13,15.0,17.0,Turkey - Paraguay,2026-06-20 03:00:03,33.04,1,EUR,10,False,-0.11764705882352941,drifter,False
33890416,Match penalty missed,Penalti fallado durante el partido,Yes,20,8.6,9.75,France - Senegal,2026-06-16 19:02:47,,2,,13,True,-0.11794871794871797,drifter,False
36024491,Match penalty missed,Penalti fallado durante el partido,Yes,9,8.6,9.75,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,,2,,8,True,-0.11794871794871797,drifter,False
37233850,Match corners,Corners durante el partido,9 or more,5,1.42,1.61,Argentina - Iceland,2026-06-10 01:09:18,,2,,4,True,-0.11801242236024859,drifter,False
36966549,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Netherlands 3 or more,11,3.66,4.15,Netherlands - Sweden,2026-06-20 17:00:05,214.13,1,EUR,7,False,-0.11807228915662651,drifter,False
36966485,Home-side combo (bet builder),Brasil,Brazil win y Raphinha 2 or more shots on target,7,1.94,2.2,Brazil - Haiti,2026-06-20 00:32:31,,2,,7,True,-0.1181818181818183,drifter,False
36966590,Team corners,Corners equipo,Cape Verde 6 or more,5,7.45,8.45,Uruguay - Cape Verde,2026-06-21 22:00:33,40.6,1,EUR,4,False,-0.11834319526627214,drifter,False
36966466,Team corners,Corners equipo,South Korea 3 or more,37,1.41,1.6,Mexico - South Korea,2026-06-19 01:00:38,,3,,33,True,-0.11875000000000004,drifter,False
36024493,Match corners,Corners durante el partido,11 or more,6,2.07,2.35,Sweden - Tunisia,2026-06-15 02:00:33,,2,,6,True,-0.11914893617021283,drifter,False
36024493,Match corners,Corners durante el partido,10 or more,16,1.7,1.93,Sweden - Tunisia,2026-06-15 02:00:33,,2,,15,True,-0.11917098445595847,drifter,False
33890304,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Netherlands 3 or more,7,3.6,4.09,Netherlands - Japan,2026-06-14 20:00:08,62.730000000000004,1,EUR,7,False,-0.11980440097799509,drifter,False
36024491,1st half: Team corners,1º tiempo: Corners equipo,Bosnia And Herzegovina 4 or more,5,8.8,10.0,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,,2,,4,True,-0.11999999999999993,drifter,False
33890313,Shots on target (Star Substitute),Remates a puerta Pedri (Suplente Estrella),2 or more,7,4.0,4.55,Spain - Cape Verde,2026-06-15 16:01:07,184.2,1,EUR,7,False,-0.1208791208791209,drifter,False
36966480,Match,Partido,Both teams to score y Over 7.5 corners,22,2.54,2.89,Usa - Australia,2026-06-19 19:00:27,,2,,21,True,-0.12110726643598616,drifter,False
36024480,Team corners,Corners equipo,Czech Republic 5 or more,12,2.1,2.39,South Korea - Czech Republic,2026-06-12 02:00:54,109.22,1,EUR,10,False,-0.1213389121338912,drifter,False
33890291,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Igor Thiago,11,9.75,11.1,Brazil - Morocco,2026-06-13 22:04:18,55.37,1,EUR,8,False,-0.1216216216216215,drifter,False
33890210,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Sabitzer,7,9.75,11.1,Austria - Jordan,2026-06-17 04:02:52,,2,,6,True,-0.1216216216216215,drifter,False
33890298,Team corners,Corners equipo,New Zealand 3 or more,21,1.3,1.48,Iran - New Zealand,2026-06-16 01:03:48,,2,,17,True,-0.12162162162162157,drifter,False
36966486,Away-side combo (bet builder),Marruecos,"Morocco win, Over 10.5 corners y Brahim to score 2 or more goals",11,36.0,41.0,Scotland - Morocco,2026-06-19 22:00:07,13.25,1,EUR,3,False,-0.12195121951219504,drifter,False
36966469,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Patrik Schick,9,36.0,41.0,Czech Republic - South Africa,2026-06-18 16:00:09,53.129999999999995,1,EUR,4,False,-0.12195121951219504,drifter,False
36966640,Shots on target (Star Substitute),Remates a puerta João Neves (Suplente Estrella),1 or more,7,1.79,2.04,Portugal - Uzbekistan,2026-06-23 17:00:06,107.96000000000001,1,EUR,6,False,-0.12254901960784312,drifter,False
33890313,goal scorer (Star Substitute),Jugador en meter el 1º gol (Suplente Estrella),Ferran,13,4.15,4.73,Spain - Cape Verde,2026-06-15 16:01:07,84.9,1,EUR,13,False,-0.12262156448202957,drifter,False
33890291,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Morocco 3 or more,26,1.86,2.12,Brazil - Morocco,2026-06-13 22:04:18,,2,,23,True,-0.1226415094339623,drifter,False
33890416,Team corners,Corners equipo,Senegal 5 or more,74,3.0,3.42,France - Senegal,2026-06-16 19:02:47,,2,,21,True,-0.12280701754385964,drifter,False
36966638,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Ghana 2 or more,14,1.5,1.71,England - Ghana,2026-06-23 20:00:08,217.42000000000002,1,EUR,12,False,-0.12280701754385964,drifter,False
36024491,Match,Partido,4 or more cards during the match y Ismael Kone 2 or more shots on target,5,11.4,13.0,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,11.18,1,EUR,3,False,-0.12307692307692297,drifter,False
33890210,Match corners,Corners durante el partido,10 or more,14,1.85,2.11,Austria - Jordan,2026-06-17 04:02:52,,2,,13,True,-0.12322274881516573,drifter,False
33890259,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Qatar 3 or more,11,1.92,2.19,Qatar - Switzerland,2026-06-13 19:04:43,98.94,1,EUR,10,False,-0.12328767123287672,drifter,False
36966591,Home-side combo (bet builder),España,"Pedri to score, Álex Baena to be booked y Musab Fahz Al Al Juwayr to be booked",8,71.0,81.0,Spain - Saudi Arabia,2026-06-21 16:00:48,14.3,1,EUR,7,False,-0.12345679012345685,drifter,False
36966485,1st half: Team corners,1º tiempo: Corners equipo,Brazil 5 or more,5,2.2,2.51,Brazil - Haiti,2026-06-20 00:32:31,63.78,1,EUR,5,False,-0.12350597609561742,drifter,False
37275587,Team corners,Corners equipo,Malaga 6 or more,8,1.76,2.01,Malaga - Almeria,2026-06-14 19:02:16,34.15,1,EUR,8,False,-0.12437810945273628,drifter,False
33890211,1-X-2 / 2 goals Up,1-X-2 / Ventaja 2 goles,1,399,1.33,1.52,Argentina - Algeria,2026-06-17 01:02:37,,3,,259,True,-0.12499999999999989,drifter,False
36971426,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Akturkoglu,7,2.87,3.28,Turkey - Paraguay,2026-06-20 03:00:03,228.05,1,EUR,7,False,-0.12499999999999994,drifter,False
36966590,1st half: Team corners,1º tiempo: Corners equipo,Cape Verde 2 or more,8,2.52,2.88,Uruguay - Cape Verde,2026-06-21 22:00:33,10.49,1,EUR,8,False,-0.12499999999999999,drifter,False
33890306,Match corners,Corners durante el partido,10 or more,38,1.4,1.6,Germany - Curaçao,2026-06-14 17:01:45,,2,,35,True,-0.12500000000000003,drifter,False
36024491,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Dzeko,6,3.35,3.83,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,43.05,1,EUR,6,False,-0.12532637075718017,drifter,False
36024520,Team shots on target,Remates a puerta equipo,Portugal 7 or more,17,1.51,1.73,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,,2,,15,True,-0.12716763005780346,drifter,False
36024520,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Cristiano Ronaldo,12,2.81,3.22,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,,2,,12,True,-0.12732919254658398,drifter,False
36966609,Match,Partido,Over 2.5 goals y Over 11.5 corners,5,9.25,10.6,Argentina - Austria,2026-06-22 17:00:58,16.5,1,EUR,5,False,-0.1273584905660377,drifter,False
36966638,Player to Score Free-Kick,Marcar gol de falta directa,Harry Kane,5,41.0,47.0,England - Ghana,2026-06-23 20:00:08,9.5,1,EUR,5,False,-0.12765957446808515,drifter,False
36971426,Home-side combo (bet builder),Turquía,Turkey win y Akturkoglu to score,8,4.03,4.62,Turkey - Paraguay,2026-06-20 03:00:03,13.83,1,EUR,4,False,-0.12770562770562766,drifter,False
36966469,goal scorer (Star Substitute),Jugador en meter el 1º gol (Suplente Estrella),Patrik Schick,9,4.49,5.15,Czech Republic - South Africa,2026-06-18 16:00:09,36.83,1,EUR,9,False,-0.1281553398058252,drifter,False
36024518,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Antonio Nusa,15,1.56,1.79,Iraq - Norway,2026-06-16 22:00:57,,2,,13,True,-0.12849162011173182,drifter,False
33890291,Team throw-ins,Saques de banda equipo,Brazil 19 or more,5,2.1,2.41,Brazil - Morocco,2026-06-13 22:04:18,,2,,5,True,-0.1286307053941909,drifter,False
36966593,Team corners,Corners equipo,Iran 5 or more,16,3.52,4.04,Belgium - Iran,2026-06-21 19:00:03,,2,,8,True,-0.1287128712871288,drifter,False
33890211,1st half: Team corners,1º tiempo: Corners equipo,Algeria 2 or more,6,2.09,2.4,Argentina - Algeria,2026-06-17 01:02:37,38.36,1,EUR,6,False,-0.12916666666666674,drifter,False
33890416,Match shots,Remates durante el partido,24 or more,8,1.28,1.47,France - Senegal,2026-06-16 19:02:47,156.8,1,EUR,6,False,-0.12925170068027214,drifter,False
36966609,Home-side combo (bet builder),Argentina,"Argentina win, Over 8.5 corners y Lionel Messi to score",20,4.44,5.1,Argentina - Austria,2026-06-22 17:00:58,51.21,1,EUR,17,False,-0.12941176470588214,drifter,False
36966486,goal scorer (Star Substitute),Jugador en meter el 1º gol (Suplente Estrella),Brahim,5,6.05,6.95,Scotland - Morocco,2026-06-19 22:00:07,54.83,1,EUR,4,False,-0.1294964028776979,drifter,False
37275587,Team corners,Corners equipo,Malaga 7 or more,5,2.41,2.77,Malaga - Almeria,2026-06-14 19:02:16,5.78,1,EUR,4,False,-0.12996389891696739,drifter,False
33890305,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Ecuador 3 or more,7,2.54,2.92,Ivory Coast - Ecuador,2026-06-14 23:03:23,511.9,1,EUR,7,False,-0.13013698630136983,drifter,False
33890259,Team corners,Corners equipo,Qatar 5 or more,7,5.0,5.75,Qatar - Switzerland,2026-06-13 19:04:43,37.32,1,EUR,7,False,-0.13043478260869573,drifter,False
33890312,Saves (Star Substitute),Paradas Mohammed Al-Owais (Suplente Estrella),6 or more,5,6.9,7.95,Saudi Arabia - Uruguay,2026-06-15 22:03:57,96.0,1,EUR,4,False,-0.13207547169811323,drifter,False
36966480,Home-side combo (bet builder),Estados Unidos,"Usa win, Over 2.5 goals y Balogun to score",12,3.74,4.31,Usa - Australia,2026-06-19 19:00:27,35.78,1,EUR,11,False,-0.1322505800464035,drifter,False
33890211,Team corners,Corners equipo,Argentina 6 or more,27,1.7,1.96,Argentina - Algeria,2026-06-17 01:02:37,,2,,26,True,-0.1326530612244898,drifter,False
33890299,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Mohamed Salah,20,3.53,4.07,Belgium - Egypt,2026-06-15 19:00:29,152.0,1,EUR,16,False,-0.13267813267813278,drifter,False
33890291,Home-side combo (bet builder),Brasil,"Brazil win, Over 2.5 goals y Over 8.5 corners",10,4.3,4.96,Brazil - Morocco,2026-06-13 22:04:18,47.96,1,EUR,8,False,-0.13306451612903217,drifter,False
36966612,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Michael Olise,8,13.0,15.0,France - Iraq,2026-06-22 21:00:42,,2,,8,True,-0.1333333333333334,drifter,False
33890304,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Cody Gakpo,18,13.0,15.0,Netherlands - Japan,2026-06-14 20:00:08,70.21000000000001,1,EUR,15,False,-0.1333333333333334,drifter,False
36966553,To Score a Header (Star Substitute),Marcar gol con la cabeza (Suplente Estrella),Schlotterbeck,8,13.0,15.0,Germany - Ivory Coast,2026-06-20 20:00:00,43.55,1,EUR,5,False,-0.1333333333333334,drifter,False
33890238,Team to miss a penalty,Equipo en fallar penalti durante el partido,Mexico,5,13.0,15.0,Mexico - South Africa,2026-06-11 19:05:51,,2,,5,True,-0.1333333333333334,drifter,False
36024492,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Arda Güler,9,13.0,15.0,Australia - Turkey,2026-06-14 04:00:30,15.73,1,EUR,7,False,-0.1333333333333334,drifter,False
33890299,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Kevin De Bruyne,11,13.0,15.0,Belgium - Egypt,2026-06-15 19:00:29,156.49,1,EUR,6,False,-0.1333333333333334,drifter,False
33890416,Team to miss a penalty,Equipo en fallar penalti durante el partido,France,7,13.0,15.0,France - Senegal,2026-06-16 19:02:47,,2,,6,True,-0.1333333333333334,drifter,False
36024480,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Patrik Schick,9,13.0,15.0,South Korea - Czech Republic,2026-06-12 02:00:54,13.58,1,EUR,9,False,-0.1333333333333334,drifter,False
33890416,To score from outside the box (Star Substitute),Marcar gol desde fuera del área (Suplente Estrella),Ousmane Dembele,6,13.0,15.0,France - Senegal,2026-06-16 19:02:47,,2,,6,True,-0.1333333333333334,drifter,False
33890416,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Nicolas Jackson,5,26.0,30.0,France - Senegal,2026-06-16 19:02:47,26.05,1,EUR,4,False,-0.1333333333333334,drifter,False
36966611,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Sorloth,6,13.0,15.0,Norway - Senegal,2026-06-23 00:00:05,28.83,1,EUR,5,False,-0.1333333333333334,drifter,False
33890416,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Michael Olise,36,13.0,15.0,France - Senegal,2026-06-16 19:02:47,,2,,28,True,-0.1333333333333334,drifter,False
33890299,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Trossard,6,13.0,15.0,Belgium - Egypt,2026-06-15 19:00:29,19.17,1,EUR,5,False,-0.1333333333333334,drifter,False
33890299,Match penalty missed,Penalti fallado durante el partido,Yes,11,8.75,10.1,Belgium - Egypt,2026-06-15 19:00:29,38.34,1,EUR,9,False,-0.1336633663366336,drifter,False
33890416,Team Shots,Remates equipo,France 18 or more,5,1.81,2.09,France - Senegal,2026-06-16 19:02:47,,2,,5,True,-0.13397129186602866,drifter,False
33890299,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Omar Marmoush,7,2.71,3.13,Belgium - Egypt,2026-06-15 19:00:29,,2,,6,True,-0.13418530351437702,drifter,False
36966480,Match,Partido,Over 2.5 goals y Over 7.5 corners,40,2.51,2.9,Usa - Australia,2026-06-19 19:00:27,,2,,31,True,-0.13448275862068967,drifter,False
33890211,Home-side combo (bet builder),Argentina,Argentina win y Bensebaini to be booked,5,3.92,4.53,Argentina - Algeria,2026-06-17 01:02:37,0.44000000000000006,1,EUR,2,False,-0.13465783664459166,drifter,False
33890299,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Egypt 2 or more,14,1.27,1.47,Belgium - Egypt,2026-06-15 19:00:29,,2,,11,True,-0.13605442176870744,drifter,False
37275587,Match corners,Corners durante el partido,11 or more,5,1.9,2.2,Malaga - Almeria,2026-06-14 19:02:16,2.5,1,EUR,3,False,-0.13636363636363635,drifter,False
33890444,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),England 1 or more,13,1.2,1.39,England - Croatia,2026-06-17 20:00:04,,2,,10,True,-0.13669064748201434,drifter,False
33890306,Team shots on target,Remates a puerta equipo,Curaçao 2 or more,10,1.51,1.75,Germany - Curaçao,2026-06-14 17:01:45,,2,,10,True,-0.13714285714285726,drifter,False
36024518,Team corners,Corners equipo,Iraq 5 or more,19,6.6,7.65,Iraq - Norway,2026-06-16 22:00:57,,2,,12,True,-0.1372549019607843,drifter,False
36966553,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Ivory Coast 2 or more,20,1.38,1.6,Germany - Ivory Coast,2026-06-20 20:00:00,,2,,18,True,-0.13750000000000012,drifter,False
36024518,Away-side combo (bet builder),Noruega,Norway win y Amir Al-Ammari to be booked,5,5.0,5.8,Iraq - Norway,2026-06-16 22:00:57,6.18,1,EUR,3,False,-0.13793103448275862,drifter,False
33890416,Match shots,Remates durante el partido,32 or more,5,3.12,3.62,France - Senegal,2026-06-16 19:02:47,,2,,5,True,-0.13812154696132584,drifter,False
36966466,Team corners,Corners equipo,South Korea 5 or more,12,3.12,3.62,Mexico - South Korea,2026-06-19 01:00:38,,2,,11,True,-0.13812154696132584,drifter,False
36966550,Home-side combo (bet builder),Ecuador,Ecuador to win 1st half y Ecuador to win 2nd half,29,1.93,2.24,Ecuador - Curaçao,2026-06-21 00:00:04,33.93,1,EUR,12,False,-0.13839285714285732,drifter,False
36966609,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Julian Alvarez,10,8.7,10.1,Argentina - Austria,2026-06-22 17:00:58,,2,,10,True,-0.13861386138613865,drifter,False
36966612,Home-side combo (bet builder),Francia,"France win, Over 10.5 corners y Michael Olise to score a Hat trick (three or more goals)",8,61.0,70.83,France - Iraq,2026-06-22 21:00:42,54.0,1,EUR,8,False,-0.13878300155301423,drifter,False
33890291,Home-side combo (bet builder),Brasil,"Brazil win, Over 10.5 corners y Vinícius to score 2 or more goals",5,31.0,36.0,Brazil - Morocco,2026-06-13 22:04:18,13.0,1,EUR,5,False,-0.13888888888888892,drifter,False
33890291,Match,Partido,Brazil win y Both teams to score in both halves,6,31.0,36.0,Brazil - Morocco,2026-06-13 22:04:18,,2,,6,True,-0.13888888888888892,drifter,False
33890211,Home-side combo (bet builder),Argentina,"Argentina win, Over 2.5 goals y Over 8.5 corners",24,3.71,4.31,Argentina - Algeria,2026-06-17 01:02:37,24.189999999999998,1,EUR,17,False,-0.13921113689095113,drifter,False
36024480,Away-side combo (bet builder),República Checa,Czech Republic win y Patrik Schick to score,5,4.39,5.1,South Korea - Czech Republic,2026-06-12 02:00:54,1.9100000000000001,1,EUR,5,False,-0.13921568627450978,drifter,False
33890211,Team corners,Corners equipo,Argentina 5 or more,65,1.36,1.58,Argentina - Algeria,2026-06-17 01:02:37,,2,,56,True,-0.13924050632911394,drifter,False
33890312,Match corners,Corners durante el partido,10 or more,16,1.85,2.15,Saudi Arabia - Uruguay,2026-06-15 22:03:57,,2,,14,True,-0.13953488372093012,drifter,False
36024520,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Rafael Leão,6,1.66,1.93,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,10.45,1,EUR,6,False,-0.1398963730569948,drifter,False
33890211,Match corners,Corners durante el partido,11 or more,18,2.95,3.43,Argentina - Algeria,2026-06-17 01:02:37,,2,,11,True,-0.1399416909620992,drifter,False
36966609,Match,Partido,Both teams to score y A goal in both halves,10,2.27,2.64,Argentina - Austria,2026-06-22 17:00:58,21.01,1,EUR,6,False,-0.1401515151515151,drifter,False
33890304,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Japan 2 or more,7,1.47,1.71,Netherlands - Japan,2026-06-14 20:00:08,,2,,7,True,-0.14035087719298248,drifter,False
36966611,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Norway 2 or more,5,1.77,2.06,Norway - Senegal,2026-06-23 00:00:05,,2,,5,True,-0.1407766990291262,drifter,False
36024520,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Cristiano Ronaldo,59,9.45,11.0,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,,2,,51,True,-0.14090909090909096,drifter,False
33890211,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Argentina 2 or more,14,1.52,1.77,Argentina - Algeria,2026-06-17 01:02:37,,2,,12,True,-0.14124293785310738,drifter,False
36966480,Home-side combo (bet builder),Estados Unidos,Usa win y Both teams to score,6,3.34,3.89,Usa - Australia,2026-06-19 19:00:27,14.84,1,EUR,5,False,-0.14138817480719806,drifter,False
36024520,Team shots on target,Remates a puerta equipo,Portugal 6 or more,14,1.21,1.41,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,,2,,13,True,-0.14184397163120566,drifter,False
33890211,Home-side combo (bet builder),Argentina,"Argentina win, Over 10.5 corners y Julian Alvarez to score",5,8.15,9.5,Argentina - Algeria,2026-06-17 01:02:37,6.86,1,EUR,5,False,-0.1421052631578948,drifter,False
36024491,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Dzeko,6,18.0,21.0,Canada - Bosnia And Herzegovina,2026-06-12 19:02:13,40.0,1,EUR,6,False,-0.14285714285714285,drifter,False
33890298,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Taremi,20,2.76,3.22,Iran - New Zealand,2026-06-16 01:03:48,,2,,15,True,-0.14285714285714304,drifter,False
36966550,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Enner Valencia,39,1.55,1.81,Ecuador - Curaçao,2026-06-21 00:00:04,,2,,31,True,-0.14364640883977894,drifter,False
33890313,Shots on target each half (Star Substitute),Remates a puerta en cada tiempo Oyarzabal (Suplente Estrella),2 or more,5,5.95,6.95,Spain - Cape Verde,2026-06-15 16:01:07,20.45,1,EUR,5,False,-0.1438848920863309,drifter,False
33890416,Team corners,Corners equipo,Senegal 4 or more,57,1.9,2.22,France - Senegal,2026-06-16 19:02:47,,2,,42,True,-0.1441441441441442,drifter,False
36966480,To be carded (only players and in play)(Star Substitute),Recibir tarjeta (sólo jugadores y en juego) (Suplente Estrella),Tyler Adams,6,3.85,4.5,Usa - Australia,2026-06-19 19:00:27,100.96000000000001,1,EUR,5,False,-0.1444444444444444,drifter,False
36966593,To Score a Header (Star Substitute),Marcar gol con la cabeza (Suplente Estrella),Lukaku,9,6.8,7.95,Belgium - Iran,2026-06-21 19:00:03,41.129999999999995,1,EUR,8,False,-0.1446540880503145,drifter,False
36966592,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),New Zealand 2 or more,6,1.65,1.93,New Zealand - Egypt,2026-06-22 01:00:05,,2,,5,True,-0.1450777202072538,drifter,False
